country,year,infantMort,fert,continent,lifeExp,pop,gdpPercap
Thailand,1982.0,43.4,3.02,Asia,64.597,48827160,2393.219781
Thailand,1987.0,35.1,2.35,Asia,66.084,52910342,2982.653773
Thailand,1992.0,27.3,2.0,Asia,67.298,56667095,4616.896545
Thailand,1997.0,21.7,1.78,Asia,67.521,60216677,5852.625497
Thailand,2002.0,17.5,1.62,Asia,68.564,62806748,5913.187529
Thailand,2007.0,14.0,1.5,Asia,70.616,65068149,7458.396327
Togo,1952.0,186.9,6.33,Africa,38.596,1219113,859.8086567
Togo,1957.0,171.5,6.4,Africa,41.208,1357445,925.9083202
Togo,1962.0,156.4,6.62,Africa,43.922,1528098,1067.53481
Togo,1967.0,141.8,6.91,Africa,46.769,1735550,1477.59676
Togo,1972.0,127.2,7.18,Africa,49.759,2056351,1649.660188
Togo,1977.0,114.1,7.28,Africa,52.887,2308582,1532.776998
Togo,1982.0,102.7,7.1,Africa,55.471,2644765,1344.577953
Togo,1987.0,94.0,6.68,Africa,56.941,3154264,1202.201361
Togo,1992.0,87.9,6.08,Africa,58.061,3747553,1034.298904
Togo,1997.0,81.2,5.52,Africa,58.39,4320890,982.2869243
Togo,2002.0,72.6,5.17,Africa,57.561,4977378,886.2205765
Togo,2007.0,64.1,4.92,Africa,58.42,5701579,882.9699438
Trinidad and Tobago,1952.0,73.37302132,5.29,Americas,59.1,662850,3023.271928
Trinidad and Tobago,1957.0,62.5,5.34,Americas,61.8,764900,4100.3934
Trinidad and Tobago,1962.0,53.1,5.05,Americas,64.9,887498,4997.523971
Trinidad and Tobago,1967.0,46.7,3.99,Americas,65.4,960155,5621.368472
Trinidad and Tobago,1972.0,42.2,3.43,Americas,65.9,975199,6619.551419
Trinidad and Tobago,1977.0,37.4,3.27,Americas,68.3,1039009,7899.554209
Trinidad and Tobago,1982.0,32.3,3.26,Americas,68.832,1116479,9119.528607
Trinidad and Tobago,1987.0,28.4,2.83,Americas,69.582,1191336,7388.597823
Trinidad and Tobago,1992.0,26.2,2.23,Americas,69.862,1183669,7370.990932
Trinidad and Tobago,1997.0,25.5,1.84,Americas,69.465,1138101,8792.573126
Trinidad and Tobago,2002.0,25.1,1.74,Americas,68.976,1101832,11460.60023
Trinidad and Tobago,2007.0,22.8,1.79,Americas,69.819,1056608,18008.50924
Tunisia,1952.0,NA,6.73,Africa,44.6,3647735,1468.475631
Tunisia,1957.0,NA,6.87,Africa,47.1,3950849,1395.232468
Tunisia,1962.0,178.7,7.12,Africa,49.579,4286552,1660.30321
Tunisia,1967.0,141.4,6.87,Africa,52.053,4786986,1932.360167
Tunisia,1972.0,110.9,6.16,Africa,55.602,5303507,2753.285994
Tunisia,1977.0,83.2,5.71,Africa,59.837,6005061,3120.876811
Tunisia,1982.0,62.2,5.02,Africa,64.048,6734098,3560.233174
Tunisia,1987.0,49.5,4.08,Africa,66.894,7724976,3810.419296
Tunisia,1992.0,41.2,3.19,Africa,70.001,8523077,4332.720164
Tunisia,1997.0,31.9,2.39,Africa,71.973,9231669,4876.798614
Tunisia,2002.0,23.3,2.04,Africa,73.042,9770575,5722.895655
Tunisia,2007.0,17.5,2.04,Africa,73.923,10276158,7092.923025
Turkey,1952.0,167.14,6.64,Europe,43.585,22235677,1969.10098
Turkey,1957.0,177.8,6.46,Europe,48.079,25670939,2218.754257
Turkey,1962.0,157.1,6.18,Europe,52.098,29788695,2322.869908
Turkey,1967.0,136.6,5.8,Europe,54.336,33411317,2826.356387
Turkey,1972.0,119.3,5.38,Europe,57.005,37492953,3450.69638
Turkey,1977.0,101.5,4.74,Europe,59.507,42404033,4269.122326
Turkey,1982.0,82.6,4.11,Europe,61.036,47328791,4241.356344
Turkey,1987.0,64.8,3.43,Europe,63.108,52881328,5089.043686
Turkey,1992.0,50.5,2.91,Europe,66.146,58179144,5678.348271
Turkey,1997.0,38.5,2.61,Europe,68.835,63047647,6601.429915
Turkey,2002.0,28.3,2.36,Europe,70.845,67308928,6508.085718
Turkey,2007.0,20.2,2.17,Europe,71.777,71158647,8458.276384
Uganda,1952.0,NA,6.9,Africa,39.978,5824797,734.753484
Uganda,1957.0,141.5,6.94,Africa,42.571,6675501,774.3710692
Uganda,1962.0,127.3,7.04,Africa,45.344,7688797,767.2717398
Uganda,1967.0,117.2,7.11,Africa,48.051,8900294,908.9185217
Uganda,1972.0,113.7,7.11,Africa,51.016,10190285,950.735869
Uganda,1977.0,123.3,7.1,Africa,50.35,11457758,843.7331372
Uganda,1982.0,125.0,7.1,Africa,49.849,12939400,682.2662268
Uganda,1987.0,114.7,7.1,Africa,51.509,15283050,617.7244065
Uganda,1992.0,106.8,7.07,Africa,48.825,18252190,644.1707969
Uganda,1997.0,98.1,6.97,Africa,44.578,21210254,816.559081
Uganda,2002.0,81.6,6.77,Africa,47.813,24739869,927.7210018
Uganda,2007.0,59.2,6.43,Africa,51.542,29170398,1056.380121
United Kingdom,1952.0,29.0,2.15,Europe,69.18,50430000,9979.508487
United Kingdom,1957.0,24.1,2.48,Europe,70.42,51430000,11283.17795
United Kingdom,1962.0,22.0,2.79,Europe,70.76,53292000,12477.17707
United Kingdom,1967.0,19.1,2.61,Europe,71.36,54959000,14142.85089
United Kingdom,1972.0,17.2,2.07,Europe,72.01,56079000,15895.11641
United Kingdom,1977.0,14.1,1.74,Europe,72.76,56179000,17428.74846
United Kingdom,1982.0,10.8,1.76,Europe,74.04,56339704,18232.42452
United Kingdom,1987.0,9.2,1.83,Europe,75.007,56981620,21664.78767
United Kingdom,1992.0,7.0,1.79,Europe,76.42,57866349,22705.09254
United Kingdom,1997.0,5.8,1.73,Europe,77.218,58808266,26074.53136
United Kingdom,2002.0,5.3,1.67,Europe,78.471,59912431,29478.99919
United Kingdom,2007.0,4.9,1.84,Europe,79.425,60776238,33203.26128
United States,1952.0,30.7,3.3,Americas,68.44,157553000,13990.48208
United States,1957.0,27.3,3.74,Americas,69.49,171984000,14847.12712
United States,1962.0,24.9,3.48,Americas,70.21,186538000,16173.14586
United States,1967.0,22.0,2.56,Americas,70.76,198712000,19530.36557
United States,1972.0,18.3,2.01,Americas,71.34,209896000,21806.03594
United States,1977.0,14.5,1.78,Americas,73.38,220239000,24072.63213
United States,1982.0,11.7,1.81,Americas,74.65,232187835,25009.55914
United States,1987.0,10.2,1.87,Americas,75.02,242803533,29884.35041
United States,1992.0,8.8,2.04,Americas,76.09,256894189,32003.93224
United States,1997.0,7.5,1.97,Americas,76.81,272911760,35767.43303
United States,2002.0,6.9,2.02,Americas,77.31,287675526,39097.09955
United States,2007.0,6.6,2.12,Americas,78.242,301139947,42951.65309
Uruguay,1952.0,51.0,2.72,Americas,66.071,2252965,5716.766744
Uruguay,1957.0,57.7,2.83,Americas,67.044,2424959,6150.772969
Uruguay,1962.0,54.9,2.89,Americas,68.253,2598466,5603.357717
Uruguay,1967.0,51.2,2.83,Americas,68.468,2748579,5444.61962
Uruguay,1972.0,47.8,2.97,Americas,68.673,2829526,5703.408898
Uruguay,1977.0,46.5,2.91,Americas,69.481,2873520,6504.339663
Uruguay,1982.0,29.4,2.61,Americas,70.805,2953997,6920.223051
Uruguay,1987.0,23.2,2.52,Americas,71.918,3045153,7452.398969
Uruguay,1992.0,19.1,2.49,Americas,72.752,3149262,8137.004775
Uruguay,1997.0,16.8,2.33,Americas,74.223,3262838,9230.240708
Uruguay,2002.0,13.7,2.21,Americas,75.307,3363085,7727.002004
Uruguay,2007.0,11.5,2.12,Americas,76.384,3447496,10611.46299
Venezuela,1952.0,81.8,6.46,Americas,55.088,5439568,7689.799761
Venezuela,1957.0,66.6,6.48,Americas,57.907,6702668,9802.466526
Venezuela,1962.0,56.6,6.63,Americas,60.77,8143375,8422.974165
Venezuela,1967.0,51.3,6.01,Americas,63.479,9709552,9541.474188
Venezuela,1972.0,45.5,5.05,Americas,65.712,11515649,10505.25966
Venezuela,1977.0,39.2,4.48,Americas,67.456,13503563,13143.95095
Venezuela,1982.0,32.7,4.01,Americas,68.557,15620766,11152.41011
Venezuela,1987.0,27.6,3.67,Americas,70.19,17910182,9883.584648
Venezuela,1992.0,23.3,3.29,Americas,71.15,20265563,10733.92631
Venezuela,1997.0,20.8,2.97,Americas,72.146,22374398,10165.49518
Venezuela,2002.0,17.4,2.74,Americas,72.766,24287670,8605.047831
Venezuela,2007.0,15.0,2.56,Americas,73.747,26084662,11415.80569
Vietnam,1952.0,NA,5.31,Asia,40.412,26246839,605.0664917
Vietnam,1957.0,NA,6.12,Asia,42.887,28998543,676.2854478
Vietnam,1962.0,69.9,6.43,Asia,45.363,33796140,772.0491602
Vietnam,1967.0,59.0,6.49,Asia,47.838,39463910,637.1232887
Vietnam,1972.0,54.7,6.35,Asia,50.254,44655014,699.5016441
Vietnam,1977.0,49.8,5.61,Asia,55.764,50533506,713.5371196
Vietnam,1982.0,44.8,4.69,Asia,58.816,56142181,707.2357863
Vietnam,1987.0,40.0,3.93,Asia,62.82,62826491,820.7994449
Vietnam,1992.0,34.3,3.26,Asia,67.662,69940728,989.0231487
Vietnam,1997.0,28.9,2.31,Asia,70.672,76048996,1385.896769
Vietnam,2002.0,24.6,1.92,Asia,73.017,80908147,1764.456677
Vietnam,2007.0,21.4,1.88,Asia,74.249,85262356,2441.576404
West Bank and Gaza,1952.0,NA,7.39,Asia,43.16,1030585,1515.592329
West Bank and Gaza,1957.0,NA,7.37,Asia,45.671,1070439,1827.067742
West Bank and Gaza,1962.0,NA,7.91,Asia,48.127,1133134,2198.956312
West Bank and Gaza,1967.0,NA,8.02,Asia,51.631,1142636,2649.715007
West Bank and Gaza,1972.0,NA,7.75,Asia,56.532,1089572,3133.409277
West Bank and Gaza,1977.0,69.8,7.52,Asia,60.765,1261091,3682.831494
West Bank and Gaza,1982.0,53.3,7.08,Asia,64.406,1425876,4336.032082
West Bank and Gaza,1987.0,41.1,6.54,Asia,67.046,1691210,5107.197384
West Bank and Gaza,1992.0,32.7,6.54,Asia,69.718,2104779,6017.654756
West Bank and Gaza,1997.0,27.3,5.93,Asia,71.096,2826046,7110.667619
West Bank and Gaza,2002.0,23.6,5.1,Asia,72.37,3389578,4515.487575
West Bank and Gaza,2007.0,21.3,4.48,Asia,73.422,4018332,3025.349798
"Yemen, Rep.",1952.0,NA,NA,Asia,32.548,4963829,781.7175761
"Yemen, Rep.",1957.0,NA,NA,Asia,33.97,5498090,804.8304547
"Yemen, Rep.",1962.0,NA,NA,Asia,35.18,6120081,825.6232006
"Yemen, Rep.",1967.0,NA,NA,Asia,36.984,6740785,862.4421463
"Yemen, Rep.",1972.0,NA,NA,Asia,39.848,7407075,1265.047031
"Yemen, Rep.",1977.0,NA,NA,Asia,44.175,8403990,1829.765177
"Yemen, Rep.",1982.0,NA,NA,Asia,49.113,9657618,1977.55701
"Yemen, Rep.",1987.0,NA,NA,Asia,52.922,11219340,1971.741538
"Yemen, Rep.",1992.0,NA,NA,Asia,55.599,13367997,1879.496673
"Yemen, Rep.",1997.0,NA,NA,Asia,58.02,15826497,2117.484526
"Yemen, Rep.",2002.0,NA,NA,Asia,60.308,18701257,2234.820827
"Yemen, Rep.",2007.0,NA,NA,Asia,62.698,22211743,2280.769906
Zambia,1952.0,NA,6.74,Africa,42.038,2672000,1147.388831
Zambia,1957.0,130.5,6.88,Africa,44.077,3016000,1311.956766
Zambia,1962.0,118.7,7.13,Africa,46.023,3421000,1452.725766
Zambia,1967.0,112.9,7.38,Africa,47.768,3900000,1777.077318
Zambia,1972.0,103.7,7.45,Africa,50.107,4506497,1773.498265
Zambia,1977.0,95.1,7.38,Africa,51.386,5216550,1588.688299
Zambia,1982.0,98.3,7.02,Africa,51.821,6100407,1408.678565
Zambia,1987.0,110.6,6.67,Africa,50.821,7272406,1213.315116
Zambia,1992.0,112.4,6.34,Africa,46.1,8381163,1210.884633
Zambia,1997.0,104.6,6.15,Africa,40.238,9417789,1071.353818
Zambia,2002.0,86.5,6.02,Africa,39.193,10595811,1071.613938
Zambia,2007.0,61.3,5.91,Africa,42.384,11746035,1271.211593
Zimbabwe,1952.0,NA,6.78,Africa,48.451,3080907,406.8841148
Zimbabwe,1957.0,99.7,6.98,Africa,50.469,3646340,518.7642681
Zimbabwe,1962.0,87.6,7.27,Africa,52.358,4277736,527.2721818
Zimbabwe,1967.0,76.3,7.4,Africa,53.995,4995432,569.7950712
Zimbabwe,1972.0,71.1,7.42,Africa,55.635,5861135,799.3621758
Zimbabwe,1977.0,69.8,7.33,Africa,57.674,6642107,685.5876821
Zimbabwe,1982.0,61.6,6.81,Africa,60.363,7636524,788.8550411
Zimbabwe,1987.0,50.4,5.78,Africa,62.351,9216418,706.1573059
Zimbabwe,1992.0,54.5,4.84,Africa,60.377,10704340,693.4207856
Zimbabwe,1997.0,62.7,4.24,Africa,46.809,11404948,792.4499603
Zimbabwe,2002.0,62.7,4.02,Africa,39.989,11926563,672.0386227
Zimbabwe,2007.0,59.9,3.9,Africa,43.487,12311143,469.7092981
